"text","polarity"
"عارك","neg"
"عزو","neg"
"اتقي","neg"
"بيهلفط","neg"
"بيهفلت","neg"
"واطي","neg"
"استعمار","neg"
"طمس","neg"
"اباد","neg"
"ملطش","neg"
"فقير","neg"
"بيخطئ","neg"
"استهزائك","neg"
"ماتوا","neg"
"خبتكو","neg"
"بيحذرو","neg"
"حرم","neg"
"باهظ","neg"
"غدر","neg"
"بتتبل","neg"
"هتشتغل","neg"
"قبح","neg"
"عبث","neg"
"هوان","neg"
"استغباء","neg"
"هيجان","neg"
"مفرط","neg"
"رزع","neg"
"اختلاف","neg"
"اتشتم","neg"
"خائف","neg"
"واسطه","neg"
"احقر","neg"
"تقتل","neg"
"حظر","neg"
"خناق","neg"
"شرير","neg"
"استبحس","neg"
"عيب","neg"
"بتتضرب","neg"
"استفزاز","neg"
"غدرا","neg"
"الحاد","neg"
"مساوم","neg"
"رفض","neg"
"استيلاء","neg"
"مغيب","neg"
"اجبار","neg"
"بانجو","neg"
"اضراب","neg"
"قنص","neg"
"متفجر","neg"
"فرم","neg"
"عصيان","neg"
"مخالف","neg"
"سخف","neg"
"اكتئاب","neg"
"اندل","neg"
"اجبن","neg"
"ارزل","neg"
"خادع","neg"
"استحل","neg"
"ضلل","neg"
"احتل","neg"
"ايدز","neg"
"مداعر","neg"
"احبسو","neg"
"اجلد","neg"
"صلبو","neg"
"مهدر","neg"
"اضربو","neg"
"اقصاء","neg"
"فضحتو","neg"
"مقتك","neg"
"سلب","neg"
"سرق","neg"
"مغتاب","neg"
"محال","neg"
"بانكار","neg"
"مصتبح","neg"
"بيلطش","neg"
"سبي","neg"
"قمعك","neg"
"بتجوع","neg"
"جايف","neg"
"مرعب","neg"
"ذعر","neg"
"ديوس","neg"
"قحب","neg"
"اتنيل","neg"
"بجم","neg"
"ازعر","neg"
"حبسجي","neg"
"سهتان","neg"
"استهبل","neg"
"مسروق","neg"
"مابستحماش","neg"
"ابيح","neg"
"بتنجس","neg"
"بنركبك","neg"
"كوابيسك","neg"
"جربوع","neg"
"ارفت","neg"
"هنيكك","neg"
"ازمه","neg"
"سخافه","neg"
"توتر","neg"
"مشكله","neg"
"مراوغة ","neg"
"عجرفة","neg"
"وساخه‬‏  ","neg"
"مصيبه","neg"
"بغض","neg"
"خربوا","neg"
"عاركه","neg"
"كلمانجي","neg"
"انقلاب ","neg"
"اعتراض","neg"
"مندبه","neg"
"هجر","neg"
"عنصريه","neg"
"المهربه","neg"
"الفوضي","neg"
"الانقسام","neg"
"اتلهي","neg"
"عيبًا","neg"
"هدام","neg"
"الفاسد","neg"
"احتجاجيه","neg"
"مشكل","neg"
"مصيب","neg"
"اشمازاز","neg"
"بغضا","neg"
"انقلاب","neg"
"ماساه","neg"
"تناقض","neg"
"مراوغه","neg"
"تشتيت","neg"
"استخفاف","neg"
"تهور","neg"
"هجوم","neg"
"ضيق","neg"
"عسر","neg"
"حرج","neg"
"إجهاض","neg"
"تراشق","neg"
"كلاكيع","neg"
"تدهور","neg"
"تلوث","neg"
"جهنم","neg"
"جراح","neg"
"عجرف","neg"
"اختطاف","neg"
"عسير","neg"
"اشتعال","neg"
"استحواذ","neg"
"استكراد","neg"
"مازق","neg"
"اشتباك","neg"
"محظور","neg"
"ركيك","neg"
"عناء","neg"
"جلاد","neg"
"مشاجره","neg"
"شائع","neg"
"اشتغال","neg"
"زوال","neg"
"معناة","neg"
"رخيص","neg"
"اهدار","neg"
"نفسنه","neg"
"لغو","neg"
"معاناه","neg"
"مظالم","neg"
"شكوي","neg"
"انقطاع","neg"
"عزاء","neg"
"عدوي","neg"
"مغرور","neg"
"مولتوف","neg"
"قرد","neg"
"علق","neg"
"زال","neg"
"يحتل","neg"
"شكك","neg"
"وكس","neg"
"فرط","neg"
"تعسر","neg"
"زعر","neg"
"صلب","neg"
"يدمن","neg"
"لوث","neg"
"جلد","neg"
"صرع","neg"
"شكي","neg"
"فجر","neg"
"خدع","neg"
"دهيه","neg"
"اباحيه","neg"
"حريه","pos"
"عداله","pos"
"كرامه","pos"
"قيمه","pos"
"حيادي","pos"
"اجلال","pos"
"شابوا","pos"
"احترام","pos"
"جدعنه","pos"
"اجمد","pos"
"اجمل","pos"
"اعظم","pos"
"احلي","pos"
"وطني","pos"
"رجوله","pos"
"كفائه","pos"
"اخلاص","pos"
"روعه","pos"
"لياقه","pos"
"كياسه","pos"
"‎هيب","pos"
"خلق","pos"
"بيحب","pos"
"احرار","pos"
"اتطوع","pos"
"قوه","pos"
"نامي","pos"
"شرعي","pos"
"ايمان","pos"
"اقوي","pos"
"اجدع","pos"
"انصر","pos"
"انظف","pos"
"احسن","pos"
"صدقه","pos"
"عزيز","pos"
"صراحه","pos"
"ضمير","pos"
"بر","pos"
"متزن","pos"
"فداء","pos"
"رقيق","pos"
"وسطيه","pos"
"اهم","pos"
"كاريزما","pos"
"حلاوتك","pos"
"متواضع","pos"
"كرم","pos"
"مبسوط","pos"
"شرفت","pos"
"همه","pos"
"سرور","pos"
"شهامه","pos"
"بتحترمك","pos"
"بتحبك","pos"
"مبتسم","pos"
"مضحك","pos"
"مميز","pos"
"صريح","pos"
"انتصار","pos"
"اشجع","pos"
"حبيبك","pos"
"حرا","pos"
"جمالك","pos"
"عروس","pos"
"مجد","pos"
"ثقه","pos"
"تهاني","pos"
"اعتزاز","pos"
"واضح","pos"
"غالي","pos"
"سماحه","pos"
"طهاره","pos"
"هنحل","pos"
"فل","pos"
"حلوتك","pos"
"حاسم","pos"
"سنحاسب","pos"
"اروع","pos"
"اظرف","pos"
"عفو","pos"
"دعابه","pos"
"الحريه","pos"
"المحترفين","pos"
"العداله","pos"
"عجيبني","pos"
"انسب","pos"
"سماح","pos"
"مابيخدش","pos"
"ايجابي","pos"
"اكتساح","pos"
"اقدر","pos"
"نجاح","pos"
"الحياد","pos"
"المجد","pos"
"الامل","pos"
"فرح","pos"
"اعجاب","pos"
"مبروك","pos"
"بهجه","pos"
"حبيبتي","pos"
"حبايب","pos"
"حبيبت","pos"
"شياكه","pos"
"احبب","pos"
"مطمئن","pos"
"لايك","pos"
"كفاءه","pos"
"مؤثر","pos"
"عطاء","pos"
"ابتسام","pos"
"سعاد","pos"
"حبيب","pos"
"مستمتع","pos"
"صاحب","pos"
"صديق","pos"
"افراج","pos"
"فرج","pos"
"امل","pos"
"حياد","pos"
"مفيد","pos"
"ود","pos"
"محبه","pos"
"ملاك","pos"
"يبتسم","pos"
"وضح","pos"
"شرف","pos"
"يفيد","pos"
"بهج","pos"
"عظم","pos"
"الفل","pos"
"حياديه","pos"
"برافو","pos"
"دكر","pos"
"صح","pos"
"بعتذر","pos"
"جدعان","pos"
"الافراج","pos"
"ايمانك","pos"
"العفو","pos"
"بتنجح","pos"
"حلوه","pos"
"الاشراف","pos"
"امانه","pos"
"صالحه","pos"
"بالسلامه","pos"
"ضحكه","pos"
"بركاتك","pos"
"وممتاز","pos"
"ورعه","pos"
"امانته","pos"
"بريئه","pos"
"الابداع","pos"
"الخير","pos"
"التحيه","pos"
"التطهير","pos"
"اختراع","pos"
"السعيد","pos"
"حبيبي","pos"
"حضن","pos"
"بوسه","pos"
"احييك","pos"
"شعبيه","pos"
"بوس","pos"
"يخترع","pos"
"ارحمونا","neg"
"فشخ","neg"
"كسم","neg"
"ضعيف","neg"
"شتم","neg"
"معارضه","neg"
"بيهش","neg"
"هتتاجل","neg"
"فوضي","neg"
"حريق","neg"
"مموه","neg"
"قتل","neg"
"اعترض","neg"
"محصلتش","neg"
"مسموم","neg"
"بيتنطط","neg"
"ابتزاز","neg"
"غلط","neg"
"قمع","neg"
"عيل","neg"
"هتوحشنا","neg"
"خون","neg"
"ظلم","neg"
"استبعاد","neg"
"خلصو","neg"
"بتراجع","neg"
"اعتصم","neg"
"خلع","neg"
"دم","neg"
"هزل","neg"
"موائم","neg"
"خنوع","neg"
"فخفخ","neg"
"قلش","neg"
"حيموت","neg"
"بتستظرف","neg"
"بتقل","neg"
"مبض","neg"
"احلف","neg"
"مانعرفوش","neg"
"محشش","neg"
"بيكذب","neg"
"كذب","neg"
"مقض","neg"
"بتخر","neg"
"خاين","neg"
"مقطف","neg"
"ضايع","neg"
"سجن","neg"
"عاهر","neg"
"غار","neg"
"استعباط","neg"
"خوف","neg"
"ماسوني","neg"
"منافق","neg"
"مغرر","neg"
"معوق","neg"
"سبو","neg"
"مشعوذ","neg"
"جهل","neg"
"انتهازي","neg"
"هيضرب","neg"
"زبيانت","neg"
"اسكت","neg"
"فشل","neg"
"معتقل","neg"
"دمكم","neg"
"حتعتقلو","neg"
"طراطير","neg"
"اتكسرت","neg"
"فتن","neg"
"غرور","neg"
"قصاص","neg"
"قتلو","neg"
"احمر","neg"
"غبي","neg"
"ظالم","neg"
"هزيمه","neg"
"هارب","neg"
"مخلوع","neg"
"برهج","neg"
"افلس","neg"
"حشيشه","neg"
"مندس","neg"
"شماريخ","neg"
"غلبان","neg"
"شتيمه","neg"
"مخرب","neg"
"تجاهل","neg"
"اعتقال","neg"
"تافهه","neg"
"حشيش","neg"
"مرعوب","neg"
"متشيع","neg"
"دموي","neg"
"توليع","neg"
"فاسد","neg"
"مظلوم","neg"
"سلبي","neg"
"سحل","neg"
"ادغال","neg"
"مشبوه","neg"
"فوضوي","neg"
"كاذب","neg"
"تحريض","neg"
"بتخاف","neg"
"بيحرض","neg"
"بيهدد","neg"
"يسب","neg"
"بيستغل","neg"
"خائن","neg"
"كفرو","neg"
"دابه","neg"
"بيكدب","neg"
"فاضي","neg"
"مزاج","neg"
"لعان","neg"
"اغبياء","neg"
"شهوات","neg"
"عويل","neg"
"غباوه","neg"
"تدليس","neg"
"استبداد","neg"
"انتهاز","neg"
"استهبال","neg"
"بهيم","neg"
"مسيء","neg"
"اعمي","neg"
"بجهل","neg"
"تخويف","neg"
"تخوين","neg"
"جشع","neg"
"تخاذل","neg"
"سرقت","neg"
"قلق","neg"
"زعابيب","neg"
"بتخرب","neg"
"شيطان","neg"
"بنكذب","neg"
"زهق","neg"
"بيغلط","neg"
"اكذب","neg"
"مزور","neg"
"اتغمس","neg"
"متستغليش","neg"
"ضال","neg"
"ذل","neg"
"غافل","neg"
"رافص","neg"
"متقطع","neg"
"مهين","neg"
"خايف","neg"
"تلديس","neg"
"متزعلش","neg"
"مهابيل","neg"
"وقاحه","neg"
"ناخب","neg"
"بذاء","neg"
"ملزق","neg"
"محزق","neg"
"غشك","neg"
"ساختك","neg"
"هطل","neg"
"مهمش","neg"
"كادح","neg"
"عذاب","neg"
"قذاره","neg"
"حقاره","neg"
"كفار","neg"
"معاد","neg"
"سخريه","neg"
"اخطائ","neg"
"اخطاء","neg"
"اتلم","neg"
"مسخره","neg"
"اندال","neg"
"متواطئ","neg"
"متخاذل","neg"
"ملعوب","neg"
"خيانه","neg"
"مهزا","neg"
"بهدل","neg"
"محروق","neg"
"اتسحل","neg"
"مرتزق","neg"
"مقلب","neg"
"بتصرخ","neg"
"تلاعب","neg"
"طبطب","neg"
"مخادع","neg"
"كفاك","neg"
"اتبهدل","neg"
"منيل","neg"
"بلاهه","neg"
"اغتصب","neg"
"خوازيق","neg"
"طظ","neg"
"فتوه","neg"
"فجل","neg"
"مشتمش","neg"
"خسه","neg"
"شمام","neg"
"هابل","neg"
"شافط","neg"
"خرسان","neg"
"مصلحج","neg"
"هنفشل","neg"
"اتعرت","neg"
"خمورج","neg"
"محتكر","neg"
"طمع","neg"
"اهطل","neg"
"اشقاء","neg"
"رشوه","neg"
"اقذر","neg"
"انيل","neg"
"مزيف","neg"
"بتهاجمك","neg"
"هيسجنن","neg"
"خونتو","neg"
"بتبجح","neg"
"بنتكلم","neg"
"بسيط","neg"
"بتشتم","neg"
"حماقه","neg"
"اتسحلت","neg"
"اكدب","neg"
"انحدار","neg"
"ارحم","neg"
"جزمه","neg"
"ضلال","neg"
"افتراء","neg"
"مغالط","neg"
"مذبحه","neg"
"زني","neg"
"ساقط","neg"
"ماتو","neg"
"خيسه","neg"
"قتلت","neg"
"كذبت","neg"
"منافقو","neg"
"كاذبو","neg"
"ايهانه","neg"
"خطر","neg"
"جبار","neg"
"حقبه","neg"
"دني","neg"
"كوسه","neg"
"جواسيس","neg"
"متبلطج","neg"
"منفلت","neg"
"هوج","neg"
"رهينه","neg"
"منهوب","neg"
"خاسر","neg"
"مفتت","neg"
"بخبث","neg"
"ملحد","neg"
"فاسق","neg"
"كرباج","neg"
"ضلمه","neg"
"محموق","neg"
"هيمن","neg"
"هموت","neg"
"هطق","neg"
"كراهيه","neg"
"كتاكيتو","neg"
"متكتكتكت","neg"
"كتاتون","neg"
"كتاكيت","neg"
"كتاويت","neg"
"متكوكت","neg"
"موءامر","neg"
"بتناضل","neg"
"امثل","neg"
"اغنام","neg"
"تهزيق","neg"
"ترمادول","neg"
"بهتان","neg"
"خفه","neg"
"ضحل","neg"
"سرقو","neg"
"نسون","neg"
"اضمحلال","neg"
"بتحشش","neg"
"حرب","neg"
"بذيئ","neg"
"خيبه","neg"
"سفاله","neg"
"زاني","neg"
"عري","neg"
"عصبيه","neg"
"انانيتك","neg"
"اباحه","neg"
"خساسه","neg"
"بسب","neg"
"انتهار","neg"
"شماشيرج","neg"
"سفاف","neg"
"عذري","neg"
"اتقتل","neg"
"سفاهه","neg"
"مخطئ","neg"
"فشلت","neg"
"عوض","neg"
"مؤلم","neg"
"افسد","neg"
"هدم","neg"
"كئيب","neg"
"خريس","neg"
"خربت","neg"
"بتشتمو","neg"
"شتمو","neg"
"شوشر","neg"
"فككم","neg"
"بيحشش","neg"
"اخطر","neg"
"مسخ","neg"
"انتهاك","neg"
"عبط","neg"
"ربايه","neg"
"ماتزعليش","neg"
"بغال","neg"
"قبيح","neg"
"زله","neg"
"مقلبظ","neg"
"مابيعرفوش","neg"
"مبكدبوش","neg"
"سب","neg"
"هيضيعو","neg"
"تفتي","neg"
"منكسفهوش","neg"
"تسلط","neg"
"غلظ","neg"
"لص","neg"
"هيخسر","neg"
"سلطانيه","neg"
"سبكو","neg"
"سيس","neg"
"سباب","neg"
"كس","neg"
"انجاس","neg"
"قحاب","neg"
"زنا","neg"
"اغتصبو","neg"
"انجس","neg"
"كسك","neg"
"وهم","neg"
"بتريل","neg"
"بيهرتل","neg"
"بتهرتل","neg"
"زفاره","neg"
"فقك","neg"
"فاضيالكو","neg"
"سبهلل","neg"
"متنيل","neg"
"بلط","neg"
"متهزئ","neg"
"مستغفلا","neg"
"كئابه","neg"
"ضاع","neg"
"هرجل","neg"
"سيئ","neg"
"متهم","neg"
"سحلو","neg"
"محرف","neg"
"هزار","neg"
"حماقتك","neg"
"مكر","neg"
"منتهك","neg"
"تمثيل","neg"
"تزييف","neg"
"بنفضح","neg"
"غلاستك","neg"
"اكره","neg"
"ارف","neg"
"طز","neg"
"غلوش","neg"
"انحدرت","neg"
"حثال","neg"
"شرشح","neg"
"دجل","neg"
"ستفتضح","neg"
"شبشب","neg"
"سيلعن","neg"
"مزايد","neg"
"طعن","neg"
"ضربو","neg"
"رقاص","neg"
"بتوجع","neg"
"احتقر","neg"
"شخ","neg"
"معصوم","neg"
"نجاس","neg"
"تنين","neg"
"موحوح","neg"
"ماتربتيش","neg"
"لطم","neg"
"خرست","neg"
"اختفت","neg"
"بيكاك","neg"
"انضرب","neg"
"انسرق","neg"
"شباشب","neg"
"بيتعاط","neg"
"ذئب","neg"
"مصايب","neg"
"عرص","neg"
"باعو","neg"
"مكتف","neg"
"انكشفت","neg"
"متاجر","neg"
"مضيق","neg"
"اصنام","neg"
"سفاقه","neg"
"شوخير","neg"
"جرح","neg"
"شلبوك","neg"
"خربتو","neg"
"شاخخ","neg"
"هتش","neg"
"بنشتم","neg"
"عفنت","neg"
"رجم","neg"
"كلامنجي","neg"
"غم","neg"
"زندق","neg"
"اتسرقت","neg"
"مطبلاتي","neg"
"تعريص","neg"
"مهاجم","neg"
"كمين","neg"
"لبستو","neg"
"مغشوش","neg"
"مكبوت","neg"
"مزحوم","neg"
"موكوس","neg"
"مفضوح","neg"
"بيطرش","neg"
"جنس","neg"
"سعران","neg"
"متفحش","neg"
"انجرحت","neg"
"فضحت","neg"
"بيشتموك","neg"
"هيسقط","neg"
"عنتري","neg"
"فظ","neg"
"بعبع","neg"
"بنكرهك","neg"
"انحطاط","neg"
"مكروب","neg"
"منفر","neg"
"سوسه","neg"
"صرصار","neg"
"ذباب","neg"
"منحوس","neg"
"فاشيه","neg"
"مجنون","neg"
"طفش","neg"
"طغيان","neg"
"غل","neg"
"عار","neg"
"هتقع","neg"
"اتحنطر","neg"
"كخه","neg"
"متهيج","neg"
"داس","neg"
"خساره","neg"
"قرود","neg"
"خف","neg"
"غبا","neg"
"دبحتن","neg"
"راقص","neg"
"بردعه","neg"
"غوغائ","neg"
"مهزء","neg"
"كسه","neg"
"هيصه","neg"
"باظت","neg"
"وضاعه","neg"
"بتبلطج","neg"
"بسباب","neg"
"هتموت","neg"
"قتال","neg"
"شل","neg"
"بهايم","neg"
"اهانو","neg"
"مدمر","neg"
"انظلم","neg"
"حتضييع","neg"
"ظلمه","neg"
"هلاك","neg"
"لتقتيل","neg"
"غريم","neg"
"مؤخر","neg"
"بتتسرق","neg"
"غرق","neg"
"طرد","neg"
"عصيانك","neg"
"كبت","neg"
"اشتمك","neg"
"مغرض","neg"
"تجريح","neg"
"خبث","neg"
"معاداتك","neg"
"بظلمك","neg"
"سخريتك","neg"
"ساخر","neg"
"فايح","neg"
"غرمان","neg"
"منتحر","neg"
"متضايق","neg"
"جيص","neg"
"شق","neg"
"ابشع","neg"
"شتمتن","neg"
"سوء","neg"
"هذيان","neg"
"زعلت","neg"
"طيش","neg"
"لامثالك","neg"
"سخر","neg"
"اعتباط","neg"
"سوط","neg"
"اضطراب","neg"
"مطوه","neg"
"هشتم","neg"
"هتزعل","neg"
"هيحاسبك","neg"
"شر","neg"
"جبنك","neg"
"مسجون","neg"
"صابتن","neg"
"اراجوز","neg"
"طبال","neg"
"معصيه","neg"
"خيبتك","neg"
"رصاص","neg"
"بزمتك","neg"
"حيدمر","neg"
"متناك","neg"
"بنضرب","neg"
"بتتكسر","neg"
"ولعه","neg"
"اتبهدلت","neg"
"مشاكس","neg"
"جلطه","neg"
"بيشمت","neg"
"خائنو","neg"
"نواح","neg"
"شلل","neg"
"مميت","neg"
"اسفخص","neg"
"هدد","neg"
"حوست","neg"
"قتيل","neg"
"انتقم","neg"
"افضحو","neg"
"بيهرب","neg"
"بتذل","neg"
"متسول","neg"
"ملثم","neg"
"بشتم","neg"
"تسويس","neg"
"هتكرهك","neg"
"فظاظ","neg"
"حقدك","neg"
"سازج","neg"
"كفن","neg"
"مسمم","neg"
"خسرت","neg"
"اعدام","neg"
"مختطف","neg"
"متحول","neg"
"رياله","neg"
"هتعيل","neg"
"مخب","neg"
"ملط","neg"
"شلوط","neg"
"مانموتك","neg"
"انشغال","neg"
"تصفيه","neg"
"بيهيج","neg"
"عدو","neg"
"كماشه","neg"
"مشانق","neg"
"دمع","neg"
"دموع","neg"
"بتهتف","neg"
"سينس","neg"
"حشره","neg"
"صريخ","neg"
"شوهت","neg"
"عياط","neg"
"متسكتش","neg"
"هبوط","neg"
"فلس","neg"
"اتذل","neg"
"مشوه","neg"
"عمي","neg"
"فبرك","neg"
"هتسكتو","neg"
"تفوقوا","neg"
"هتخوفو","neg"
"مزقوك","neg"
"طحن","neg"
"مجزره","neg"
"صفاقه","neg"
"كلااب","neg"
"صامت","neg"
"خطف","neg"
"عصي","neg"
"متحركوش","neg"
"دمار","neg"
"هتتحسب","neg"
"بيضربو","neg"
"كريهنك","neg"
"مكذوب","neg"
"بيخطفو","neg"
"مستحملينك","neg"
"فرت","neg"
"بننتقض","neg"
"بيتنك","neg"
"هتشتم","neg"
"طرقع","neg"
"نحس","neg"
"فخ","neg"
"سارق","neg"
"بجح","neg"
"متكبر","neg"
"بيستهبل","neg"
"هسهس","neg"
"خرافه","neg"
"انتقاض","neg"
"معرس","neg"
"انتهكت","neg"
"رويبض","neg"
"مايل","neg"
"هرتله","neg"
"حقد","neg"
"بيموتو","neg"
"مشموم","neg"
"تلميح","neg"
"تهديد","neg"
"استرخصوك","neg"
"سقوطك","neg"
"شيطن","neg"
"اطرشيت","neg"
"لعن","neg"
"هتك","neg"
"برطوش","neg"
"عيطت","neg"
"فحش","neg"
"هياف","neg"
"عوالم","neg"
"بتتسحل","neg"
"مهانه","neg"
"لتصمت","neg"
"بيهزر","neg"
"سارقو","neg"
"مستسلم","neg"
"هجص","neg"
"طيز","neg"
"اخرس","neg"
"عكش","neg"
"عنوا","neg"
"كيد","neg"
"دماء","neg"
"عتوا","neg"
"كبرا","neg"
"بيحبطن","neg"
"انتقد","neg"
"غفو","neg"
"سنج","neg"
"زعيق","neg"
"اقبح","neg"
"طفح","neg"
"مبول","neg"
"كرهاك","neg"
"مضروب","neg"
"مكروه","neg"
"وسوس","neg"
"متقلب","neg"
"غبائك","neg"
"بطش","neg"
"معتوه","neg"
"بتتشتم","neg"
"رصاصه","neg"
"خاطف","neg"
"مسطول","neg"
"ضدي","neg"
"ارفض","neg"
"احذر","neg"
"احرق","neg"
"عاقب","neg"
"اتهانت","neg"
"اغضب","neg"
"مستحمل","neg"
"منحط","neg"
"هيسموك","neg"
"اتظلم","neg"
"قبض","neg"
"بندمر","neg"
"حيتخلع","neg"
"لحيسقط","neg"
"هيهرب","neg"
"كتفو","neg"
"مكرو","neg"
"اضطهاد","neg"
"احتجاز","neg"
"ادمان","neg"
"مابحبكيش","neg"
"جذم","neg"
"هيتناك","neg"
"مبتحترميش","neg"
"حتتفشخ","neg"
"جاسوس","neg"
"اتفو","neg"
"خرطوش","neg"
"محاصر","neg"
"متاسلم","neg"
"سلط","neg"
"مسلح","neg"
"افاك","neg"
"خان","neg"
"منكر","neg"
"اتهمو","neg"
"استغلال","neg"
"انفصال","neg"
"اصعب","neg"
"اطاح","neg"
"عجز","neg"
"رشاش","neg"
"اسف","neg"
"هيقتل","neg"
"مخيف","neg"
"سواد","neg"
"مؤامر","neg"
"استغل","neg"
"طلق","neg"
"برشم","neg"
"معتد","neg"
"حزمه","neg"
"قهر","neg"
"قسوه","neg"
"استعباد","neg"
"غصب","neg"
"اعدمو","neg"
"قبر","neg"
"مخدر","neg"
"افتعال","neg"
"صراخ","neg"
"زج","neg"
"مولوتوف","neg"
"فقر","neg"
"محكوم","neg"
"اصابه","neg"
"جهيل","neg"
"بدمار","neg"
"افلاس","neg"
"استغفلو","neg"
"حزن","neg"
"همومك","neg"
"منقوص","neg"
"جحيم","neg"
"بيكابر","neg"
"ضياع","neg"
"زغط","neg"
"فضح","neg"
"سفك","neg"
"بينداس","neg"
"اترحل","neg"
"هجم","neg"
"انتقاد","neg"
"عذبت","neg"
"سحلت","neg"
"غمه","neg"
"زلازل","neg"
"زهايمر","neg"
"ذبحو","neg"
"اعذار","neg"
"ضجيج","neg"
"استهتار","neg"
"هتحشر","neg"
"فاقت","neg"
"حيل","neg"
"خوفك","neg"
"ضعفك","neg"
"سم","neg"
"بتهزر","neg"
"صفيق","neg"
"خنازير","neg"
"انفعل","neg"
"رهيب","neg"
"انتش","neg"
"بايظ","neg"
"عذب","neg"
"هنشتم","neg"
"بنعقد","neg"
"سافضح","neg"
"اعتقلهوش","neg"
"مضاد","neg"
"سبها","neg"
"شتمت","neg"
"عذر","neg"
"حجه","neg"
"اخطا","neg"
"مافقناش","neg"
"ماتت","neg"
"اتسجنت","neg"
"اصطناع","neg"
"اتعذبت","neg"
"اجهل","neg"
"بهوس","neg"
"مستميت","neg"
"بينتحل","neg"
"اغبيا","neg"
"بينام","neg"
"زائل","neg"
"لهب","neg"
"لغط","neg"
"مدبر","neg"
"اشاع","neg"
"بتبوظ","neg"
"بغدر","neg"
"مبتعرفش","neg"
"متسكتيش","neg"
"اخن","neg"
"اهاجم","neg"
"مصاب","neg"
"مصطنع","neg"
"مجحود","neg"
"بيتقتل","neg"
"اعتداء","neg"
"خانو","neg"
"جبن","neg"
"هربوا","neg"
"اتسرق","neg"
"زنب","neg"
"ضحاله","neg"
"جحود","neg"
"صايع","neg"
"مجهول","neg"
"ثعلب","neg"
"استظراف","neg"
"بيتريق","neg"
"احتكار","neg"
"بنتعر","neg"
"بنتسحل","neg"
"بنحرق","neg"
"بطئ","neg"
"قابض","neg"
"اكفر","neg"
"جفاء","neg"
"بطاله","neg"
"استنكر","neg"
"اكاذيب","neg"
"بنزيف","neg"
"اتحبس","neg"
"بيتعل","neg"
"مغلوط","neg"
"غباؤ","neg"
"خمر","neg"
"جرف","neg"
"استنطاع","neg"
"خلل","neg"
"مسرطن","neg"
"متفرق","neg"
"محن","neg"
"مقيد","neg"
"معيب","neg"
"حبيس","neg"
"انسحب","neg"
"مطحون","neg"
"بائد","neg"
"ضرر","neg"
"شوم","neg"
"جعان","neg"
"اجهاض","neg"
"سبهم","neg"
"عبوا","neg"
"بتكدب","neg"
"هتخربو","neg"
"اقهرك","neg"
"هاجمو","neg"
"هاجم","neg"
"مستنسخ","neg"
"هيفتش","neg"
"مسبش","neg"
"قبضت","neg"
"شرد","neg"
"جننو","neg"
"بوظ","neg"
"خبيت","neg"
"بتترعبو","neg"
"متطرف","neg"
"غصبا","neg"
"مايصحش","neg"
"هيعبرك","neg"
"بتتهدم","neg"
"بذمتكو","neg"
"باخطائ","neg"
"رعبا","neg"
"كائد","neg"
"اسيادك","neg"
"ازعاج","neg"
"اتحبست","neg"
"متشرمط","neg"
"طخين","neg"
"هربو","neg"
"طاعن","neg"
"بتتشطر","neg"
"منتفع","neg"
"بيحبط","neg"
"قرفو","neg"
"احبطو","neg"
"فاجر","neg"
"قاس","neg"
"انبش","neg"
"متظاهر","neg"
"متخفيش","neg"
"متزعليش","neg"
"هتتقتع","neg"
"حرام","neg"
"بظرميط","neg"
"محبوس","neg"
"ارحل","neg"
"غدار","neg"
"بنخاف","neg"
"ابيتم","neg"
"مرفوض","neg"
"افشل","neg"
"افرم","neg"
"واهم","neg"
"مت","neg"
"سافك","neg"
"اطماع","neg"
"كازب","neg"
"موسخ","neg"
"منايك","neg"
"منيوك","neg"
"احه","neg"
"لئيم","neg"
"جاموس","neg"
"راقاص","neg"
"برسيم","neg"
"روحك","neg"
"عريان","neg"
"حمار","neg"
"حيضيع","neg"
"اشتمو","neg"
"قتلتو","neg"
"موهوم","neg"
"شرموط","neg"
"اتكتم","neg"
"هيسحب","neg"
"كرهناك","neg"
"مقشف","neg"
"هجس","neg"
"معزول","neg"
"مستنقع","neg"
"لواط","neg"
"احيه","neg"
"بتحرض","neg"
"عرا","neg"
"مربكيش","neg"
"احسنلك","neg"
"واطي","neg"
"طيظك","neg"
"اتفقست","neg"
"روحمك","neg"
"مستبيع","neg"
"اسفي","neg"
"حصار","neg"
"فكيك","neg"
"فاشل","neg"
"هتولع","neg"
"رزل","neg"
"غلول","neg"
"عابوك","neg"
"اخرسو","neg"
"كذاب","neg"
"خابور","neg"
"خزوق","neg"
"اتربت","neg"
"كسمك","neg"
"جموس","neg"
"حقود","neg"
"مهبوش","neg"
"امكو","neg"
"خسرناك","neg"
"بحزرك","neg"
"جننتو","neg"
"هييس","neg"
"هننفخك","neg"
"عرقلت","neg"
"كرب","neg"
"منفصم","neg"
"ابوجهل","neg"
"حنضيع","neg"
"بيظبط","neg"
"منحل","neg"
"بيغظ","neg"
"خصارتك","neg"
"كداب","neg"
"غيظك","neg"
"منشق","neg"
"بتضيع","neg"
"بتضايقك","neg"
"بسببك","neg"
"بعيط","neg"
"هنكدب","neg"
"هضيع","neg"
"هتضيع","neg"
"قفانا","neg"
"حازق","neg"
"مهبول","neg"
"هيربيك","neg"
"طماع","neg"
"مانتخ","neg"
"حشاش","neg"
"هيقبضك","neg"
"كاره","neg"
